year,id,wt_pooled,wt_pooled_insc,wt_no_pooling,wt_no_pooling_insc,wt_shrunken,wt_shrunken_insc
2008,1090,1.74868,1.696248,1.717016,1.634597,1.747269,1.686389
2008,1091,.950101,.9273602,1.007461,.9577805,.9701359,.9401545
2008,1094,.9908856,.9439172,.9383965,.8732776,.9817154,.9296359
2008,1096,1.010196,1.027491,1.159104,1.169445,1.052919,1.068552
2008,1097,1.042894,1.017032,1.335455,1.194635,1.109753,1.06183
2008,1098,2.326683,2.338351,2.606981,2.576932,2.406343,2.40668
2008,1099,1.065727,1.044331,1.239056,1.236339,1.110485,1.094057
2008,1100,3.924107,3.784726,4.655375,4.437057,4.098808,3.938538
2008,1101,6.092135,6.05443,6.145657,6.037178,6.126701,6.06934
2008,1102,1.339094,1.348043,1.308258,1.236636,1.336455,1.324569
2008,1103,3.337689,3.315499,3.290673,3.271849,3.338384,3.315709
2008,1104,1.84482,1.775607,1.744114,1.653462,1.826789,1.751496
2008,1107,3.574403,3.206432,3.765965,3.306948,3.634488,3.241978
2008,1108,3.034454,3.076666,3.338939,3.297392,3.124514,3.146139
2008,1109,2.15918,2.140665,2.199926,2.225568,2.176141,2.16654
2008,1111,.7134907,.6836399,.6104632,.5807829,.6863438,.6576028
2008,1112,1.417155,1.337831,1.372819,1.268403,1.411439,1.325015
2008,1113,1.159246,1.094928,1.019113,.9615011,1.128089,1.065754
2008,1114,3.458002,3.443663,4.064583,4.045169,3.619009,3.600938
2008,1115,1.241927,1.251754,1.188801,1.156982,1.233266,1.232105
2008,1116,1.465345,1.434004,1.424626,1.378777,1.46067,1.424988
2008,1117,1.456772,1.44474,1.602817,1.527994,1.492785,1.467141
2008,1118,1.343577,1.302231,1.298235,1.28566,1.336888,1.302749
2008,1119,.557161,.534245,.5191608,.5026373,.5493261,.5281275
2008,1120,.5067407,.4855143,.4981526,.4798918,.5064886,.4857313
2008,1121,1.256063,1.215039,1.344664,1.300828,1.281925,1.239606
2008,1123,.4807777,.4610291,.4900473,.4738239,.4846029,.4653877
2008,1126,.5276059,.5024697,.5104327,.4821982,.5252878,.4990952
2008,1127,.5941786,.4879823,.5821822,.4670573,.5934007,.4844517
2008,1131,.6475209,.5726178,.8018133,.7075078,.6844957,.6054606
2008,1132,1.030882,.9577811,1.062894,.9469428,1.04186,.9581824
2008,1133,3.519174,3.371574,3.539977,3.368129,3.536637,3.381401
2008,1134,3.092798,2.922595,3.075254,2.879035,3.099584,2.921299
2008,1135,.5735281,.5378761,.5966677,.5359365,.581423,.5392625
2008,1136,1.103162,1.06497,1.160027,1.131339,1.121449,1.084649
2008,1138,1.018291,.9976961,1.074341,1.072656,1.036228,1.020161
2008,1139,.9785041,.9287232,1.08825,.9885027,1.007685,.9462205
2008,1141,1.235429,1.18158,1.307493,1.188979,1.256142,1.187114
2008,1142,1.472553,1.416461,1.505865,1.407139,1.48545,1.418634
2008,1143,.8557302,.798631,.9716782,.9249169,.8845429,.8296857
2008,1144,1.614463,1.527919,1.489829,1.424211,1.586075,1.504785
2008,1147,.791267,.7703667,.7059913,.6903165,.7731063,.753351
2008,1148,3.272446,3.162313,2.854911,2.793962,3.16786,3.071827
2008,1149,4.127305,3.989679,3.982479,3.713418,4.105653,3.932027
2008,1150,1.736849,1.601994,1.634767,1.524355,1.718796,1.588773
2008,1151,1.973285,1.80468,1.716507,1.669709,1.915289,1.77737
2008,1152,1.827236,1.748612,1.594531,1.535468,1.771661,1.698718
2008,1153,3.811718,3.953577,3.901373,4.079426,3.853171,4.004169
2008,1154,3.347223,2.765887,2.5291,2.062367,3.116789,2.561955
2008,1155,3.306426,3.307871,3.397346,3.399972,3.34048,3.341216
2008,1156,.7626428,.7212035,.9179607,.8433985,.8000211,.7513856
2008,1157,2.029488,1.953008,2.184691,2.069481,2.075552,1.989146
2008,1160,.9430611,.8697407,.9892684,1.012653,.9583402,.9058059
2008,1161,1.332048,1.279264,1.372502,1.293029,1.348054,1.287894
2008,1162,2.324974,2.432964,2.206235,2.315689,2.301702,2.410525
2008,1163,3.612497,3.573676,3.974405,4.067965,3.701388,3.685514
2008,1164,1.429272,1.361476,1.458948,1.362767,1.441843,1.366288
2008,1166,.9480662,.8725761,.7962459,.814698,.9101422,.8608966
2008,1167,.7356402,.6875535,.5875793,.5617881,.6980549,.6571322
2008,1168,.9339736,.8786215,.6962742,.6816912,.8654124,.8242294
2008,1171,1.559928,1.494212,1.411416,1.375496,1.5265,1.468395
2008,1173,.804528,.8017997,.7082453,.7050153,.7798149,.7766435
2008,1174,.7722318,.7223791,.7188293,.6702791,.7610561,.7112632
2008,1176,.6530823,.6358973,.6799471,.6381633,.662084,.638633
2008,1177,1.469333,1.447083,1.67105,1.619239,1.521751,1.492176
2008,1179,1.205788,.9727076,1.216794,1.037527,1.213094,.9908927
2008,1180,1.528608,1.526826,1.615258,1.677095,1.5564,1.570171
2008,1183,1.675257,1.623232,1.598785,1.556638,1.66097,1.611163
2008,1187,4.318608,4.336736,4.243673,4.228449,4.315777,4.324061
2008,1192,1.495844,1.484958,1.585921,1.585113,1.524594,1.516004
2008,1193,2.158173,1.883461,2.252356,2.013436,2.188164,1.919473
2008,1195,1.693701,1.639192,2.062563,2.001144,1.775459,1.719301
2008,1196,1.989112,1.877058,2.348114,2.157916,2.081969,1.951966
2008,1198,1.713312,1.687837,1.945258,2.028045,1.774848,1.773029
2008,1200,1.752852,1.731968,2.026573,1.996623,1.821888,1.79818
2008,1201,1.584609,1.597868,1.695289,1.668807,1.615569,1.619489
2008,1203,4.278579,4.165412,4.37698,4.282843,4.317911,4.206813
2008,1204,4.898079,4.832498,5.474492,5.389644,5.043556,4.97052
2008,1206,1.597867,1.616846,1.735157,1.72813,1.636214,1.648875
2008,1207,1.060445,1.045457,1.016448,.9496133,1.05347,1.024348
2008,1208,1.730459,1.662995,1.762534,1.678622,1.745121,1.672923
2008,1211,2.902136,2.774576,5.102394,4.969183,3.262809,3.12913
2008,1212,2.542295,2.31964,2.902466,2.461858,2.626766,2.358471
2008,1213,1.590525,1.598022,1.646007,1.613018,1.609198,1.606663
2008,1215,1.499529,1.511707,1.661173,1.647788,1.543016,1.548843
2008,1216,1.774252,1.643603,2.070577,1.868205,1.848975,1.702364
2008,1222,2.180657,2.132106,2.323736,2.282,2.224389,2.176499
2008,1223,2.69634,2.647564,2.868314,2.655785,2.749335,2.659593
2008,1224,4.152477,3.840811,4.750722,4.111438,4.293166,3.914497
2008,1225,.720275,.6879823,.839963,.8225912,.7474818,.7174388
2008,1226,2.155815,2.005398,2.241078,1.908832,2.18675,1.987136
2008,1227,3.520357,3.584052,3.791888,3.932272,3.595788,3.673317
2008,1229,1.191896,1.173807,1.215183,1.160875,1.204592,1.175569
2008,1231,2.511911,2.29263,2.453749,2.264201,2.506679,2.293311
2008,1233,1.070258,1.069965,1.171573,1.127198,1.098336,1.08753
2008,1235,1.203586,1.187639,1.299176,1.327047,1.23719,1.234451
2008,1236,1.933488,1.825036,2.107495,1.913713,1.979614,1.851561
2008,1238,1.498672,1.505736,1.846198,1.790029,1.577841,1.573272
2008,1239,2.765605,2.728284,2.405715,2.449489,2.657432,2.649116
2008,1241,2.7769,2.482008,2.217843,1.864094,2.621911,2.306786
2008,1242,1.954899,1.932798,2.321429,2.267131,2.042228,2.013678
2008,1245,1.389506,1.325019,1.660483,1.459829,1.455507,1.361803
2008,1247,3.673129,3.479385,4.727576,4.459233,3.900604,3.694702
2008,1248,1.282996,1.288178,1.226905,1.194761,1.27163,1.264639
2008,1249,2.533456,1.658214,3.505733,2.101507,2.753335,1.772441
2008,1250,2.584437,2.361821,1.639141,1.479581,2.212875,2.013075
2008,1251,1.805198,1.821188,2.293176,2.31478,1.940612,1.96209
2008,1252,.8824919,.86899,.7106246,.6866478,.8374943,.8206594
2008,1254,.7349548,.7239473,.6940663,.6695542,.7269068,.7120086
2008,1257,1.859486,1.64663,1.730378,1.535749,1.833491,1.623898
2008,1260,2.500006,2.500958,2.488373,2.496789,2.506257,2.507989
2008,1261,4.360367,4.048883,4.48696,4.097655,4.404497,4.072529
2008,1262,.7975945,.7581993,.735332,.6982348,.7838485,.744926
2008,1264,1.898209,1.813138,1.944401,1.874179,1.918215,1.834866
2008,1269,1.421238,1.378294,1.388529,1.357067,1.41853,1.377476
2008,1270,.6072392,.5748436,.5964001,.5719204,.6067609,.5763071
2008,1271,1.265409,1.236915,1.312055,1.281475,1.283844,1.254696
2008,1272,.6570524,.6441122,.6472548,.6085442,.657064,.6368201
2008,1274,3.232418,3.174613,3.605821,3.559481,3.326723,3.269256
2008,1276,1.214292,1.211619,1.169221,1.12698,1.207587,1.194286
2008,1277,1.482045,1.402767,1.638881,1.591418,1.525684,1.454873
2008,1279,1.353045,1.271999,1.403937,1.298524,1.373358,1.285248
2008,1280,.6036006,.5873532,.5974701,.5716205,.6044005,.585355
2008,1281,3.090647,2.983747,3.255724,3.069771,3.142925,3.01504
2008,1285,.6852896,.5071181,.6826777,.515286,.6872221,.5108313
2008,1286,.5687088,.527465,.4481757,.4321099,.5385167,.5043781
2008,1287,.8964972,.8514191,.7897713,.7471145,.8719849,.8268765
2008,1288,.8568807,.8306413,.8201076,.7816947,.8509182,.8212048
2008,1289,.4681991,.4386245,.4220423,.3885646,.4581912,.4272487
2008,1290,.6250513,.5823398,.5475866,.5027296,.6068849,.5630496
2008,1293,.5895073,.5276302,.5165415,.4573118,.5719351,.510082
2008,1294,.5536833,.5111971,.5918879,.5664468,.5649186,.5262051
2008,1296,1.453984,1.336471,1.222792,1.105851,1.397788,1.279483
2008,1297,2.172813,2.142436,2.123573,2.094753,2.168625,2.137754
2008,1299,1.853262,1.774513,1.839072,1.792056,1.856499,1.784157
2008,1300,.9870263,.9647739,.9298508,.8752843,.9755853,.943574
2008,1301,2.006935,1.956406,2.036993,1.965538,2.021316,1.964934
2008,1302,.4388142,.4186946,.4249579,.4039226,.4369628,.4163764
2008,1303,1.379918,1.312872,1.207571,1.147269,1.341685,1.275714
2008,1304,1.034984,.989298,1.033366,1.050724,1.038322,1.006651
2008,1306,.899148,.8516052,.8391733,.7943212,.8872771,.8399039
2008,1307,.8647078,.8431754,.7837682,.7683262,.84859,.8279489
2008,1308,.9249622,.9171466,.863757,.8663496,.9140139,.9080743
2008,1310,1.652064,1.602485,1.22406,1.174168,1.524229,1.477518
2008,1312,1.070751,1.023487,1.004435,.949102,1.058008,1.007973
2008,1315,1.041861,.9740003,1.021032,.9402624,1.040569,.9688464
2008,1316,1.644355,1.557404,1.640084,1.52626,1.649542,1.554954
2008,1319,.606953,.4747048,.5210873,.4042585,.5847937,.4566426
2008,1320,.4946071,.4431663,.423225,.3779284,.4770292,.4270007
2008,1321,.9039282,.8532025,.8097765,.7529267,.8838185,.8310233
2008,1322,2.005417,1.913981,2.150346,2.029117,2.047453,1.948556
2008,1323,3.857683,3.05834,3.043556,2.503448,3.612606,2.903645
2008,1325,2.069217,1.963048,2.046962,1.879451,2.071329,1.948625
2008,1326,.9346306,.8945152,.8060544,.7728341,.9044737,.8661768
2008,1328,1.38946,1.328945,1.68135,1.557351,1.458075,1.385503
2008,1329,.5936584,.5557318,.4959643,.4510436,.5684922,.5278236
2008,1332,1.545314,1.419425,1.365629,1.306562,1.502525,1.394498
2008,1333,5.04396,5.215701,3.122926,3.029647,4.346703,4.410868
2008,1336,.5071189,.4930727,.4674166,.4541473,.4989972,.4849823
2008,1338,.5187861,.4926697,.4736099,.4396079,.5087005,.4803928
2008,1339,1.222042,1.160084,1.06776,.9795985,1.184265,1.114322
2008,1341,.5220116,.4987615,.4500349,.425176,.5052919,.4813923
2008,1342,.5396153,.5436957,.4823466,.4763166,.5257483,.5272441
2008,1344,2.259583,2.297006,2.209764,2.179263,2.255603,2.27525
2008,1345,1.413969,1.391291,1.360211,1.286879,1.405788,1.369481
2008,1348,2.411794,2.398721,2.248727,2.196104,2.379884,2.355622
2008,1349,1.662134,1.577477,1.360429,1.292891,1.580418,1.500276
2008,1351,.9650354,.9481459,.8284174,.7982436,.9314845,.9101936
2008,1353,.4974606,.4817126,.4124964,.3933909,.4770399,.4601836
2008,1355,.537734,.5179929,.5471725,.5014091,.542294,.5155154
2008,1356,1.238926,1.168703,.9333818,.9083681,1.166812,1.111515
2008,1357,1.659664,1.635516,1.407881,1.370951,1.597273,1.569854
2008,1359,.5748127,.5307446,.5269003,.494024,.5636948,.5223331
2008,1360,.8156616,.6231425,.5691985,.4781214,.7419114,.5844842
2008,1361,.9287911,.919293,.8716954,.836311,.9191243,.9030612
2008,1363,.4792141,.4709221,.4450602,.4268234,.4723776,.4613536
2008,1364,2.838612,2.533259,2.344789,2.121612,2.709737,2.429203
2008,1365,2.448396,2.361931,2.10501,1.980813,2.365854,2.266025
2008,1366,1.532653,1.4549,1.31332,1.238096,1.480292,1.402626
2008,1367,.8380342,.5929669,.5914353,.4432241,.7636937,.5525984
2008,1369,.5349883,.491068,.4645468,.4339414,.5184559,.4780781
2008,1370,2.712429,2.735238,2.339499,2.281012,2.625632,2.623921
2008,1372,.5517889,.5567828,.4785284,.4718929,.5326176,.5347061
2008,1373,2.370534,2.40154,2.221178,2.165735,2.335537,2.338632
2008,1374,.9841499,.9873132,.8791841,.8502062,.9599518,.9534876
2008,1379,.5580563,.5344536,.4362342,.404746,.5228961,.4967946
2008,1380,1.572411,1.269822,2.266505,1.509737,1.702203,1.324508
2008,1381,.8209363,.8114212,.7902332,.7942051,.817007,.8097954
2008,1382,.8655203,.816919,.9889716,.9288017,.8943755,.8429174
2008,1383,.4424119,.4187365,.4935831,.470708,.4550239,.4313136
2008,1386,.8205457,.7893586,.7699769,.735438,.8109829,.7784658
2008,1387,.8555185,.8284096,.8270895,.792087,.8517685,.8222492
2008,1388,1.081723,1.018336,.9263722,.9020402,1.042702,.9901633
2008,1393,.4499448,.4211241,.3810978,.367464,.4323702,.4078742
2008,1394,.4599117,.4330803,.4413695,.4251333,.4569113,.4325633
2008,1395,1.307251,1.219807,1.141368,1.098721,1.273545,1.196245
2008,1396,1.006289,.9529618,.9549992,.9659723,.9961218,.9604726
2008,1397,2.097481,2.099302,2.047905,2.077594,2.092734,2.101316
2008,1398,.8917361,.8667078,.8771744,.8715054,.8914137,.8712527
2008,1400,.9752678,.8660806,1.065643,.8917241,.9996189,.8753198
2008,1402,.9253782,.9022286,.8613428,.8349854,.9125122,.8880218
2008,1403,.8850616,.8737497,.8222013,.8240777,.8714272,.8636347
2008,1404,.4101846,.3882126,.3877786,.3675891,.4059972,.3842621
2008,1405,1.062293,1.010361,1.000297,.9346235,1.050383,.9939702
2008,1406,1.525329,1.469246,1.467611,1.416598,1.516131,1.460729
2008,1407,2.337399,2.22184,1.879959,1.731787,2.214211,2.088122
2008,1409,.8819498,.8453418,.8259829,.7976983,.8715425,.8364871
2008,1410,.4962048,.4649891,.4332861,.4183536,.4815684,.4544449
2008,1411,2.376798,2.331974,2.132564,2.01864,2.318835,2.251977
2008,1412,.8958533,.8024505,1.031098,.8606976,.9304968,.8193725
2008,1413,.4354133,.4231704,.4044364,.3971249,.4289562,.4178649
2008,1414,1.418374,1.218082,1.114419,.871483,1.3246,1.104151
2008,1417,2.838367,2.611523,2.723119,2.229422,2.818215,2.509327
2008,1419,.6285186,.6318299,.5878872,.5860136,.6195605,.6212285
2008,1420,.5553573,.5340808,.5283684,.5109196,.5501114,.5297092
2008,1421,1.140981,1.166498,.9676828,.9691429,1.091892,1.110009
2008,1422,1.116403,1.126421,1.074443,1.085582,1.108698,1.119137
2008,1423,1.126519,1.128024,1.059863,1.054442,1.111974,1.111298
2008,1424,1.584938,1.587556,1.400756,1.398826,1.536267,1.538073
2008,1425,1.258352,1.250685,1.057032,1.072631,1.200338,1.201337
2008,1429,5.31639,5.318989,5.146973,4.540736,5.2932,5.119344
2008,1430,1.193862,1.196666,1.142122,1.114263,1.184519,1.178394
2008,1431,2.820392,2.938235,2.666243,2.738239,2.787113,2.892049
2008,1432,1.635841,1.472104,1.354204,1.223812,1.555761,1.40314
2008,1433,.9470493,.7428412,.6975672,.5835424,.8673995,.6957118
2008,1434,1.641516,1.640132,1.504888,1.479713,1.609418,1.600428
2008,1435,1.643315,1.667629,1.464254,1.474872,1.595334,1.615547
2008,1436,.6168054,.5926616,.5263344,.5159043,.5924753,.5725251
2008,1437,.5079737,.4960467,.4502792,.4303496,.4940131,.4798179
2008,1438,2.17877,2.207145,1.967635,1.956823,2.126521,2.142315
2008,1440,1.119156,1.128831,1.011656,1.019233,1.09441,1.1034
2008,1443,1.416919,1.397079,1.504278,1.549062,1.445218,1.441979
2008,1444,1.038067,.8881905,.8760906,.7204862,.9954061,.8419517
2008,1445,1.758426,1.763108,1.424574,1.385403,1.659474,1.647384
2008,1446,1.162301,1.132578,1.115565,1.045719,1.154849,1.113981
2008,1448,2.840337,2.86099,3.041473,3.199604,2.910418,2.967798
2008,1449,1.938295,1.870727,2.021263,1.856936,1.964951,1.873628
2008,1450,2.464038,2.232394,2.100234,1.767338,2.375522,2.108258
2008,1451,1.327103,1.264894,1.143548,1.085062,1.280317,1.218774
2008,1452,1.209259,1.196058,1.044894,1.020214,1.168725,1.151963
2008,1453,.7047632,.7113014,.5815008,.5610112,.6703585,.6690235
2008,1454,.6394342,.6272849,.5047442,.4882282,.6035663,.5899509
2008,1459,1.255437,1.285504,1.171163,1.164703,1.237851,1.2576
2008,1460,1.188425,1.227236,1.152684,1.130568,1.183418,1.204541
2008,1462,1.838717,1.784965,2.010983,1.931023,1.886063,1.825143
2008,1466,1.297153,1.254173,1.301168,1.26717,1.30339,1.262464
2008,1468,1.631254,1.632181,1.872772,1.824212,1.698233,1.687809
2008,1470,.7466539,.6389838,.8031837,.6811333,.762544,.6508424
2008,1471,1.402372,1.42681,1.712683,1.7025,1.481134,1.498347
2008,1473,.6396133,.6252502,.700326,.6663319,.6564566,.636826
2008,1474,.6075699,.5845938,.7151878,.6825542,.6330622,.6078624
2008,1476,1.377314,1.327077,1.472516,1.417472,1.404262,1.351885
2008,1477,1.238779,1.221849,1.396093,1.335249,1.286884,1.258821
2008,1481,1.25193,1.229896,1.450325,1.419364,1.303859,1.280407
2008,1482,.6658212,.5448351,.5802108,.4768818,.6442573,.5285091
2008,1485,.6249712,.5758973,.6168263,.548014,.625317,.5704496
2008,1486,1.028017,.9860652,1.033325,.9442074,1.033955,.9782462
2008,1488,1.219815,1.099061,1.214512,1.073902,1.22358,1.096498
2008,1490,1.34031,1.263036,1.652063,1.50749,1.414048,1.320698
2008,1491,.5685828,.5495759,.5365663,.51168,.5621786,.5414596
2008,1493,1.071164,1.036436,1.251452,1.150054,1.1181,1.067242
2008,1495,.5683469,.5552579,.5705368,.5493931,.571184,.5557597
2008,1496,.6303636,.5960501,.7514788,.6957119,.6611122,.6213006
2008,1499,1.047083,1.006582,1.131907,1.030403,1.074757,1.017335
2008,1500,1.213269,1.142555,1.427372,1.299324,1.273622,1.187997
2008,1501,1.086522,1.005929,1.13422,1.057487,1.102698,1.022486
2008,1503,1.176074,1.018029,1.274791,1.094738,1.203251,1.039329
2008,1504,.9581779,.9492026,.9762747,.9689325,.9654014,.9563779
2008,1506,.9475582,.9329813,.9664685,.9255216,.9556853,.9342456
2008,1507,1.147146,.7059338,1.009417,.6370152,1.112859,.6900079
2008,1509,.9476863,.9139515,.9613282,.9294444,.9547139,.9211765
2008,1510,.8649048,.8456793,.890944,.8574545,.8743115,.8513506
2008,1515,2.010089,1.939841,1.877266,1.84209,1.982895,1.921087
2008,1516,1.413932,1.329847,1.456009,1.403116,1.429694,1.352805
2008,1517,1.158668,1.140475,1.181669,1.144637,1.168762,1.145623
2008,1521,1.298351,1.27216,1.180897,1.161174,1.271299,1.246204
2008,1522,2.06647,1.986292,1.93542,1.841928,2.039503,1.954458
2008,1523,1.419565,1.382535,1.455289,1.387543,1.436289,1.390575
2008,1524,1.368061,1.314929,1.533895,1.441919,1.411837,1.350098
2008,1527,.681235,.6535628,.6615476,.6244743,.6787205,.648245
2008,1528,.7141004,.6672437,.739186,.6798597,.7226984,.6725795
2008,1531,1.361338,1.28076,1.416538,1.302891,1.380967,1.291538
2008,1532,1.278258,1.265832,1.35875,1.335271,1.30293,1.287918
2008,1535,1.561521,1.51831,1.417647,1.42397,1.526681,1.497753
2008,1536,1.493414,1.325562,1.290581,1.200575,1.44161,1.295857
2008,1537,1.349645,1.316326,1.305574,1.316216,1.343191,1.321372
2008,1538,1.260336,1.144456,1.154265,1.104254,1.238326,1.13836
2008,1539,2.188764,2.187473,1.990342,2.025709,2.143072,2.151513
2008,1540,.8706232,.8611836,.7760324,.7649785,.8500188,.8398963
2008,1541,1.085919,.9712562,.8159298,.746132,1.013532,.9134908
2008,1543,3.158873,3.168884,3.023721,2.985676,3.135693,3.131603
2008,1544,.460952,.4440759,.4753411,.4729344,.4659318,.452044
2008,1545,2.242916,1.400816,1.455702,1.110783,1.978381,1.322781
2008,1546,2.492185,2.384919,2.555904,2.452838,2.518777,2.412018
2008,1548,.5223298,.4978251,.4771945,.453839,.5124509,.4879001
2008,1549,1.090895,1.059355,1.019117,.9883152,1.076808,1.044822
2008,1551,.8267567,.8183607,.8337176,.8157713,.8315018,.8204966
2008,1552,.7970862,.7887878,.7925866,.7745953,.7988868,.7878906
2008,1553,1.084467,1.056402,1.017144,1.006619,1.071069,1.047182
2008,1554,.8710499,.8545862,.7899246,.75548,.8537544,.8319177
2008,1555,2.326928,2.266842,2.265709,2.254412,2.319723,2.272275
2008,1556,.9736426,.9457445,.7924514,.775389,.9292319,.9042888
2008,1558,1.340466,1.109949,1.198374,1.025988,1.306765,1.09147
2008,1559,1.043369,1.002393,1.018484,1.02301,1.040919,1.011552
2008,1560,.4420651,.428939,.4177304,.4064594,.4374803,.4246111
2008,1565,.5987945,.5346996,.5574964,.5120575,.5904989,.530781
2008,1566,.6319163,.5954318,.6278964,.5937705,.6333134,.597164
2008,1567,.625466,.5926918,.7109388,.671949,.6466845,.6126655
2008,1568,.5211918,.5131103,.5093467,.4991704,.5201866,.5113516
2008,1569,3.070145,3.057359,3.440585,3.238868,3.17714,3.119383
2008,1570,1.267123,1.218086,1.15726,1.110293,1.242633,1.193449
2008,1572,1.073105,1.031402,.9954364,.9375533,1.056848,1.010357
2008,1573,1.037278,.7072287,.6879116,.5592914,.9202869,.6652904
2008,1574,2.853627,2.870226,3.089046,3.082111,2.924265,2.935596
2008,1577,1.132061,1.092154,1.078998,1.067609,1.122096,1.08973
2008,1578,1.050684,1.00965,.9717072,.9398875,1.033337,.9944112
2008,1579,6.243908,5.939724,6.187523,6.009976,6.252816,5.975321
2008,1580,1.292648,1.219135,1.131298,1.098525,1.250121,1.188865
2008,1581,1.618318,1.558785,1.552612,1.476765,1.606319,1.541846
2008,1583,1.018867,.9992785,.9633409,.94868,1.008051,.9894499
2008,1584,1.212799,1.121565,1.064495,1.024531,1.177081,1.09948
2008,1586,.9371377,.9105636,.9573833,.922173,.946033,.9168561
2008,1587,2.553356,2.37443,2.684516,2.450036,2.598574,2.404076
2008,1589,.4670841,.4539898,.4559413,.4311602,.4660031,.4496394
2008,1590,.4874372,.4529767,.4584084,.4222929,.4812549,.4460408
2008,1593,1.461801,1.294375,1.901968,1.666492,1.566553,1.384272
2008,1594,1.248694,1.145452,1.377292,1.238881,1.28409,1.172532
2008,1595,2.612064,2.463881,2.497001,2.290767,2.592442,2.427126
2008,1598,4.51521,4.487238,4.847263,4.59608,4.608045,4.527927
2008,1600,1.75501,1.746557,1.66632,1.69027,1.737741,1.738119
2008,1603,1.106602,1.091672,1.148456,1.134128,1.120683,1.105799
2008,1604,1.151135,1.12232,1.176365,1.126809,1.16193,1.127627
2008,1605,1.438822,1.372924,1.23019,1.183791,1.383294,1.324552
2008,1606,1.259974,1.187891,1.30173,1.232454,1.275431,1.203687
2008,1607,1.213334,1.178511,1.18361,1.106983,1.210291,1.16367
2008,1609,1.257215,1.151898,1.251322,1.105289,1.260466,1.143851
2008,1610,.675289,.5689556,.6545652,.5412557,.67265,.5638928
2008,1611,.5714666,.5313188,.5645308,.518813,.5718606,.5299862
2008,1612,1.733688,1.673144,1.947338,1.863072,1.792559,1.727372
2008,1613,1.062657,1.02932,1.045107,1.012421,1.062235,1.02863
2008,1615,1.139321,1.112758,1.166479,1.16085,1.15013,1.128366
2008,1616,2.418334,2.3342,2.566559,2.493148,2.463157,2.381659
2008,1618,.7547538,.6161078,.7469932,.6286486,.7556179,.6210933
2008,1619,1.85781,1.781108,1.943563,1.92216,1.88456,1.819866
2008,1620,1.184891,1.080416,1.246335,1.103919,1.204707,1.0905
2008,1621,1.199479,1.149974,1.193972,1.114556,1.202833,1.144781
2008,1622,1.891773,1.486629,2.202012,1.648315,1.973745,1.533053
2008,1623,1.139536,1.096369,1.137663,1.09374,1.143579,1.099853
2008,1624,1.475664,1.419236,2.018186,1.982218,1.597208,1.543552
2008,1625,1.129282,1.105162,1.057498,1.038266,1.113606,1.090631
2008,1627,.5723284,.5461743,.5162338,.4977311,.5588689,.534794
2008,1628,.6136652,.587804,.5614917,.5292993,.602276,.5742246
2008,1629,1.007488,.9844074,.9253983,.8964158,.9883597,.9634805
2008,1631,1.111107,1.10465,1.03534,1.017906,1.096801,1.087183
2008,1632,1.236461,1.241851,1.068609,1.056223,1.195739,1.195658
2008,1633,1.116142,1.132183,1.010333,1.007324,1.0923,1.102847
2008,1634,1.543167,1.541504,1.444005,1.433157,1.525171,1.52063
2008,1635,.7022513,.5770349,.5468463,.4872606,.6588391,.5543498
2008,1638,1.325968,1.293924,1.144871,1.1421,1.282731,1.258344
2008,1639,1.140139,1.140856,1.087069,1.050787,1.131278,1.122199
2008,1640,2.128616,2.039724,1.700103,1.586671,2.01199,1.912825
2008,1641,1.238132,1.19007,1.132889,1.06895,1.216172,1.163251
2008,1642,1.199583,1.176334,1.171505,1.117153,1.197051,1.16539
2008,1643,1.852285,1.579528,1.512043,1.319098,1.760888,1.509979
2008,1644,2.256259,1.676627,1.459517,1.239109,1.989367,1.543781
2008,1646,1.359275,1.270289,1.58772,1.449964,1.416636,1.317665
2008,1648,.9671252,.9279426,1.067811,1.020605,.9961928,.9549336
2008,1649,2.660696,2.434216,2.697671,2.450059,2.679906,2.44653
2008,1654,.931456,.8905278,1.028742,.9248475,.9594824,.9028346
2008,1655,.9194033,.9000007,1.054556,1.048328,.9520854,.934456
2008,1656,.5538389,.4604687,.5812231,.4823017,.5629418,.4676963
2008,1658,.4674456,.4355702,.4079042,.3817095,.4547623,.4244912
2008,1659,.5026188,.432938,.5151867,.4364884,.5077868,.4354361
2008,1661,.5764848,.5258058,.6092167,.5357728,.5867842,.5302756
2008,1662,.9643663,.9420263,1.173436,1.132491,1.01293,.9862422
2008,1663,.881508,.8578196,.980934,.9531377,.9084331,.8835167
2008,1665,.8836836,.8850784,.9877951,.9573181,.9129184,.9066128
2008,1666,.3969225,.378843,.3797988,.3599693,.3939344,.375239
2008,1668,1.917853,1.791126,2.043117,1.935329,1.96569,1.845643
2008,1669,1.949849,1.830599,2.257054,2.053402,2.029712,1.889244
2008,1670,.6106185,.5581782,.5514898,.5035252,.5968935,.5454367
2008,1672,1.100312,1.048891,.9906334,.95652,1.079041,1.031605
2008,1673,.5035334,.4859465,.4920298,.4628617,.5024731,.4815118
2008,1674,2.178346,2.14836,2.29516,2.307511,2.216599,2.197272
2008,1675,1.620414,1.531503,1.50583,1.376236,1.595478,1.494822
2008,1676,.755547,.7048352,.7394109,.6590961,.7542562,.6949299
2008,1678,2.630378,2.255828,2.493563,2.168115,2.603875,2.241019
2008,1679,1.587577,1.534795,1.458627,1.398695,1.558841,1.503381
2008,1680,1.537597,1.515877,1.491884,1.445711,1.531775,1.503167
